id,forager_id,item_id,kg
b1469e19-ef42-47dd-87ea-235c2d8ac7e6,f90a10b3-6ada-4dc9-981d-07adb4d9524e,14,2.15713180920907
e8847383-6967-4a14-824a-a15a18f14dd4,b1926469-62f0-4f8a-b72b-f868b11a8ce2,4,4.13769081646469
ef706e18-b16b-45db-9b2b-47e35a277b1a,72e3ff1a-ddf8-48c8-a542-64afadab78bc,2,3.64199042941536
c965aecd-32a0-4242-b0cc-335b5b59bd53,29cc14e2-159e-48bf-905c-912f4678c0c3,9,4.70208577318214
c730fe6a-d601-4da3-bcaf-2910998db7b9,e4195d14-e95d-4f19-be0d-9a44e9502120,12,0.849383473652128
f46e08b8-43d3-4f76-855e-4cf70d502ccf,33973607-0bc2-444b-8e0d-68a38dc0cf65,21,1.86718573866747
02a05408-eb25-46cc-b0bd-868257a12774,8c682f2a-9a4f-4c1b-9709-28b2568017a8,21,4.14035884609463
a692a3e5-09e4-4b10-8e4b-928683fd25bc,40d5f814-7178-40ac-a365-3143b7bbd149,2,3.39494894402798
d54100bf-920e-4f35-a26b-c2c6c11798dc,33a9ec29-9e3f-482a-ae75-55e279806133,22,3.07789822005569
2384bdc8-02dc-4f0b-8645-af0e2c958892,a3efd4e5-ca69-4c28-aa1e-a54563c3cf58,27,4.53958000719528
c3ac79eb-f444-44e7-b373-a8b340f0fa96,af05ce15-3829-4707-816c-0ed4df236e09,6,5.00700881691045
0e18872e-5283-440f-9f21-cbb1b6ad5033,50c06548-f5f0-4bbc-8f5b-d2310dc9c053,12,3.25371920501521
587764c7-b7e0-4be5-a6ae-850981faeff4,0f828258-9722-439b-b575-2e7f22742315,25,2.8256049344901
bd37ee6d-5e4e-4d90-b8a9-70a434ac53c1,0ebb0f63-5cea-49f2-98db-a73797c9aa54,19,0.27358171994499
76ab851e-eb99-4c11-a514-dafd4fbe48ea,68eaa13f-a1e7-44ac-9533-155f9426f70b,6,1.87746563766965
82cd177b-1a9b-441b-b0f3-e5f3332e79b7,826c1b9c-88d0-4f94-950a-ac20740eb2e6,8,4.96166344017799
bf26b76b-a12b-4564-84ce-38f4fdafd968,28615826-c9f4-464b-bd09-ac52ef17fd7b,21,0.729750290247495
407859dc-e053-45d6-8a6f-6bffd74ad71b,445af03a-a6de-4798-b45d-044955ad9401,22,1.2905357107476
4c84f5da-4911-4478-9718-e7529b9d21c8,337e547f-99b9-421b-9e6e-fbfaadc56ad5,6,2.93818906770935
84247a24-e429-4e34-b643-461027ac5115,0a2367b4-10c9-4713-b670-5f2d2acf7534,8,0.500724476389924
3c653cdd-c530-4c8c-be71-f59889932333,d071a8fb-0eef-4a32-9937-c1023e78ba77,4,2.66199784230534
0db11160-4de8-47e0-81fb-8289910cb0c7,77133261-e856-4e52-997b-db754ea99848,4,4.90240039751045
8c403d3a-e803-4f5f-9927-80f4b7f8f65c,bc186853-8d47-4693-ac3e-4978c2f84bee,1,1.61329611731381
630f621b-648f-43e3-a723-501eceef0671,df25fdef-853b-4d60-b2ac-18576876c58e,9,3.37980870068064
842d9523-897f-4901-a3b4-fb425caebeda,d1934a87-bd62-41b0-9e32-7dae606f7550,18,4.37438274224958
612a230e-395a-4a33-9d38-6c51f72b6954,3640bf16-d711-4999-8f01-17e57f06857c,14,1.69591303514126
53cdcc04-ee62-4488-8c95-1e8b7249091c,1e684c77-8015-477a-80d4-ec8be046d5a9,9,4.39481103052144
b6a6eb8b-5e88-45ac-a269-30127d1bb173,aa044524-e32b-4ecd-a71a-bcc34aed39cc,23,0.186834242142194
aa05773a-f8be-4381-9509-f16b736bfc44,7c6e38cf-219d-4a84-8bb0-3e046229ba19,12,0.350710803200822
3153f5a6-fdb7-4284-a7ef-44482a2ac392,88a8cc70-99e4-4024-8247-77ad8968705b,13,1.5168536623087
cb274ef1-f92e-41ec-bad7-821e1953e319,043a6a9b-a02c-4c9e-b385-262e64fc34c6,3,2.40660196733968
17f9b540-7e6a-44bb-9d1d-acf4d0a05a10,56b39ef1-3e1d-4a14-8691-df97d64ac0ed,18,1.75792758653775
292b0f6a-cb7b-48bb-be96-887a0135bee1,3f1daff4-0d08-46c9-9489-a18cc10f40d0,11,0.719144016233806
0075402d-534e-4a7b-b8ed-f9a951ea68fb,2a74a937-c846-4335-bb9b-281e05f99d98,12,4.89890730688297
39fcf126-6f43-4fed-ac21-7b3dc8f1bd4d,62737777-8460-4e47-804d-bee621c3b451,18,2.11215602784052
c865d051-7870-421c-8682-09f3736bc6dd,4508f1b2-88e7-4522-9d6a-016f966250a1,3,5.09464355641727
76a2e5e1-a120-4ee4-b49f-76af6de38ca6,aab84f87-4a36-4dc8-8c72-013e1bd263a6,17,3.60745928171438
c408bbc2-5b48-4c16-a994-3ac3b514fbc5,e347bbdc-3c8a-424a-8c84-25a5fbcf2cf5,20,4.9428731504096
9e119da7-f6ca-4044-b350-668c954bdfa2,88a8cc70-99e4-4024-8247-77ad8968705b,4,2.05909754464361
b6157536-418a-4002-ad59-111edd8d96df,8f6a6ed4-b427-4fcc-bdb2-3d9022633e8d,23,1.65907086867796
497c6cbc-35e1-4406-8169-970876e3f695,4a3913e3-b277-4dcb-bd2d-27234beb9bec,21,2.63809952528127
b576a211-6804-4855-a1fa-80b267ac26a6,213402e4-8959-46d3-a27b-17e2d436e0ec,9,4.02025129819301
5109dc6f-4229-4311-9dbb-a046b5a11234,7e89ef52-daa0-4b46-a603-6e0200f70b3d,20,4.14876748055628
4c1fbbc3-37f5-4db4-a0f2-a9cdbabdf9da,353e6249-657f-4491-9eda-acf727c27167,13,1.43904254126318
bfd3f0cc-3ee3-4b63-bf50-6a3d8c4b8eaa,8f6a6ed4-b427-4fcc-bdb2-3d9022633e8d,6,1.34477303877695
45a7e28d-906d-4e6f-80e3-1ed82989e09a,0e78d41b-7478-4a30-aeda-3333bb6801d4,19,1.34516640382128
e477a041-072d-4d70-bf89-6dd1af59e9d8,2f736821-0f45-4c75-af7b-590ba9c48e39,14,4.52742424757566
33be2001-52d5-46de-9ff3-75bbf63e9833,5cebe0e1-0d62-4a1e-8d93-cf01cf9cd1cc,13,1.46189497605054
98aa1bde-82ff-4e54-b2ff-af77f2828bb4,e1412465-880d-4cb8-a275-28bbc88358b7,9,2.25868265235735
ac6e843a-ab65-45eb-a706-fd4745d514bd,5e1f6f8e-3d01-46fb-b42b-839374387876,13,3.10027715647606
62519b91-aa90-4d67-bbb0-6c8a6400f428,3a7688f2-9d73-424c-98b9-91fea94dfc77,17,1.53216022822641
5cf53e08-6889-4a78-83a1-a236f80f08fd,2f736821-0f45-4c75-af7b-590ba9c48e39,10,4.9359351627696
63d4edd8-d352-4191-83f7-7fe3fe91b151,ed777dcd-6818-4aed-ac3c-e8858cab4c82,22,1.91918549436107
d4415cdb-9864-4cf9-ad81-faaaf9103b7f,02edb29e-2d40-42db-bf49-95620f2a2336,25,3.57209929650282
2e32c509-8f48-47c2-a9d6-bf667b771b86,8ff5d453-c83a-4690-9f5a-302d4b277125,1,4.84426741467056
1b89e5ef-ba8b-4ae6-b9a6-1e2712bf4cf9,5b768113-0dc0-4bdd-9faa-3c0ec7e097eb,5,4.83169752384149
34f9239a-fe75-4205-8a83-9336f7c3391d,88a54a8f-63ec-48e3-ade9-451657116c01,20,3.81802677573544
d2a2aa3e-3a24-41ca-a97b-13ef421f8867,4c09572c-591b-4c8a-b471-c9249a699176,16,1.43252064759495
5da3aa4c-dbb7-46f4-944b-52b115b3724e,7f0c3e06-9369-42ee-a0d2-6273da1d30b0,16,1.17799592012446
06f462e4-590d-40a0-9f62-d29d1a6c70ce,17394ebd-971d-43b2-88bd-b7fccbd23051,15,3.94230033906284
5d3b9d23-564b-4d32-a0c7-220e67615970,648c415c-7f02-4daf-be6e-a069c9a56924,9,2.42786894418666
84f92e12-7b49-4eb9-ae94-f2d589441c09,85fd84d8-3873-48ee-a86c-8af359c9d5e3,2,3.44415677857779
d0ae818e-a474-4117-8077-0f8f5df4a2a9,0f4e7d69-1714-4ece-8985-1bd4fc4d3962,23,2.82126514591336
ecf8cb86-e148-4909-9cb4-247596c45de8,2193c644-198f-4164-8b01-09d94571df5b,9,2.94759943971764
8b7bf2cd-08c1-4eaf-b932-54fa8a1c568c,a3d6e8d5-2c21-4849-893c-e2d8b8f01a84,21,1.73362752023788
44bba742-25f1-4f49-9111-4beee269e89f,33e08c33-1c8b-4d2f-9a8f-821e3974302c,23,4.89036119058279
